Time	Voltage
11.1835	-0.0160067139696345
11.183625	-0.015884641794461
11.18375	-0.0159456778820478
11.183875	-0.0157015335317006
11.184	-0.0152742809185931
11.184125	-0.0153353170061799
11.18425	-0.0155489433127337
11.184375	-0.0155184252689403
11.1845	-0.0154573891813535
11.184625	-0.0155184252689403
11.18475	-0.0152437628747997
11.184875	-0.0156099794003204
11.185	-0.0159151598382544
11.185125	-0.0160067139696345
11.18525	-0.0159761959258412
11.185375	-0.0157015335317006
11.1855	-0.0156710154879072
11.185625	-0.0155184252689403
11.18575	-0.0156099794003204
11.185875	-0.0154879072251469
11.186	-0.0155184252689403
11.186125	-0.0154573891813535
11.18625	-0.0154879072251469
11.186375	-0.0154573891813535
11.1865	-0.0140840772106508
11.186625	-0.014023041123064
11.18675	-0.0139925230792706
11.186875	-0.0137483787289235
11.187	-0.0139009689478904
11.187125	-0.0137483787289235
11.18725	-0.0139009689478904
11.187375	-0.0134431982909895
11.1875	-0.0139009689478904
11.187625	-0.0134737163347829
11.18775	-0.0124055848020142
11.187875	-0.0123750667582208
11.188	-0.0123445487144274
11.188125	-0.0125886930647745
11.18825	-0.0124055848020142
11.188375	-0.0118562600137331
11.1885	-0.012314030670634
11.188625	-0.0119478141451133
11.18875	-0.012466620889601
11.188875	-0.0117952239261463
11.189	-0.0111543450064851
11.189125	-0.0112764171816587
11.18925	-0.0111238269626917
11.189375	-0.0111543450064851
11.1895	-0.0110627908751049
11.189625	-0.011306935225452
11.18975	-0.010757610437171
11.189875	-0.0109102006561379
11.19	-0.0104219119554437
11.190125	-0.00965896086060884
11.19025	-0.00975051499198901
11.190375	-0.00959792477302205
11.1905	-0.00941481651026169
11.190625	-0.0093842984664683
11.19075	-0.00956740672922866
11.190875	-0.00953688868543526
11.191	-0.0093842984664683
11.191125	-0.00956740672922866
11.19125	-0.00859082932784009
11.191375	-0.00785839627679866
11.1915	-0.00813305867093919
11.191625	-0.00804150453955901
11.19175	-0.0081025406271458
11.191875	-0.00788891432059205
11.192	-0.00785839627679866
11.192125	-0.00816357671473259
11.19225	-0.00837720302128634
11.192375	-0.00804150453955901
11.1925	-0.0068207827878233
11.192625	-0.00685130083161669
